,Headline,Country
4893,"Booster shots, delta variant: Tracking COVID-19 in Ohio, Kentucky, Indiana",Kentucky
4894,KY finds 260 COVID-19 deaths from early days of the pandemic. Senior centers opening.,Kentucky
4895,"Gov. Beshear reports COVID-19 outbreak in eastern Ky. nursing home, appears to be new variant",Kentucky
4896,"'It never stops': In a US COVID-19 hot spot, a viral surge tests one Appalachian clinic",Kentucky
4897,How rising COVID-19 cases changed Kentucky colleges’ plans for the fall semester,Kentucky
4898,New COVID-19 variant detected at KY nursing home. 1 vaccinated resident hospitalized.,Kentucky
4899,Kentucky Congressman Highlights Importance of COVID Shots,Kentucky
4900,"While Henderson County's COVID cases fall 27.8%, Kentucky cases see an uptick",Kentucky
4901,Kentucky’s COVID-19 positivity rate jumps above 8% as Omicron variant looms,Kentucky
4902,"Kentucky Surpasses 10,000 Coronavirus-Related Deaths",Kentucky
4903,Health experts brace for what impact Omicron variant will have,Kentucky
4904,Beshear: Any fully vaccinated adult in KY now eligible for a COVID-19 vaccine booster,Kentucky
4905,Vaccine Mandate for Federal Contractors Blocked in 3 States,Kentucky
4906,Beshear gets booster shot. State’s declining rate of COVID cases begins to level off.,Kentucky
4907,How safe is it to gather for Thanksgiving in Louisville? This map measures COVID-19 risk,Kentucky
4908,Rise in COVID-19 infections puts Louisville back in the 'red zone',Kentucky
4909,"Henderson County reports 93 new COVID cases, one death",Kentucky
4910,Daniel Cameron official Kentucky Attorney General photo featured image.jpg,Kentucky
4911,Northern Kentucky lab processing Tri-State COVID tests amid increased travel,Kentucky
4912,"This Is The County In The Clarksville, TN-KY Metro Area With The Most COVID-19",Kentucky
4913,"White House coronavirus team will brief governors, Congress on omicron variant this week",Kentucky
4914,Reporting error: Some JCPS families sent negative COVID results despite not being tested,Kentucky
4915,Opinion: Improved parental engagement remains high priority for reversing education slide in Kentucky,Kentucky
4916,Lexington weighs spending $10 million in COVID money on youth sports complex,Kentucky
4917,Miss Kentucky Elle Smith takes the Miss USA crown,Kentucky
4918,"Kentucky COVID-19 cases holding steady; Hopkins, Caldwell counties among worst outbreaks",Kentucky
4919,Henderson County's COVID cases up 30.7%; Kentucky cases plummet 30.6%,Kentucky
4920,Tri-State labs looking for omicron variant as travel restrictions go into effect,Kentucky
4921,Local University Can Help You Find Opportunity in Kentucky's Workforce Gap,Kentucky
4922,Kentucky reporting new cases of COVID-19 at levels not seen since March,Kentucky
4923,Henderson County COVID-19 vaccine tracker: 45% of people fully vaccinated,Kentucky
4924,Kentucky Schools Struggle With Coronavirus Outbreaks,Kentucky
4925,Henderson County's COVID cases up 52.2%; Kentucky cases surge 53.7%,Kentucky
4926,US men's ski racer positive for COVID before Colorado races,Kentucky
4927,COVID-19 on the rise again in Kentucky after months of decline,Kentucky
4928,‘Absolutely alarming.’ Beshear mandates masks in schools as COVID-19 explodes in KY.,Kentucky
4929,Kentucky governor suffers legal defeat in combating Covid surge,Kentucky
4930,Coronavirus Delta variant spreads in Kentucky - ABC 36 News,Kentucky
4931,"Kentucky reports decline in weekly COVID-19 cases, Beshear says",Kentucky
4932,Ky. school endures death of 2nd staffer from coronavirus. 2 more hospitalized,Kentucky
4933,New COVID-19 variant detected at KY nursing home. 1 vaccinated resident hospitalized.,Kentucky
4934,Kentucky COVID-19 Hospitalizations lead the nation,Kentucky
4935,Kentucky bride-to-be who was concerned about COVID vaccine dies of virus at age 29,Kentucky
4936,Henderson reports 22 cases as COVID numbers continue to fall,Kentucky
4937,"Washington's Jamin Davis motivated by former teammate Chris Oats, who suffered stroke in 2020",Kentucky
4938,"As COVID overwhelms Kentucky, rural churches join the vaccine drive : Shots - Health News",Kentucky
4939,‘We are no longer in crisis.’ Beshear ends most COVID-19 restrictions in Kentucky.,Kentucky
4940,Gov. Andy Beshear eases Kentucky's coronavirus mask mandate at many outdoor events,Kentucky
4941,Kentucky firefighter refused COVID vaccine over politics. Then virus hospitalized him,Kentucky
4942,Kentucky school district cancels classes due to COVID cases,Kentucky
4943,"Health district reports 391 new COVID cases, 8 deaths in Henderson County area",Kentucky
4944,"Kentucky coronavirus death toll exceeds 6,000 as vaccine appointments go unused",Kentucky
4945,"Lexington COVID-19 cases jump. Variants, camp cluster, fewer restrictions to blame.",Kentucky
4946,Kentucky coronavirus cases are nearly double what they were two weeks ago; vaccinations down by half,Kentucky
4947,‘Begging us to not let them die.’ KY hospital staffers describe fight against COVID.,Kentucky
4948,Kentucky hospitals sound the alarm as beds fill with younger COVID-19 patients,Kentucky
4949,‘Back to normal.’ Beshear removing almost all COVID-19 restrictions in KY on June 11.,Kentucky
4950,COVID-19 in Kentucky: Variant cases have doubled; Beshear says travel OK for fully vaccinated,Kentucky
4951,"COVID-19 Deaths, Infection Rates in Ky. Prisons Among Nation's Worst",Kentucky
4952,COVID vaccine eligibility expanding. Bars open later. Audit finds 604 extra KY deaths.,Kentucky
4953,40% of severe COVID-19 infections at KY Children’s Hospital came in the last 2 weeks,Kentucky
4954,"These capacity rules for Kentucky restaurants, bars and venues ease ahead of Memorial Day",Kentucky
4955,‘You should see what we see.’ What it’s like inside KY hospitals swamped by COVID-19.,Kentucky
4956,How new federal COVID-19 rules will impact Kentucky,Kentucky
4957,"As Delta variant fuels rise in cases, KY officials decry false information on vaccines",Kentucky
4958,COVID-19 mu variant confirmed in Kentucky. Here's what to know,Kentucky
4959,Kentucky hospital pushed to its limits as lawmakers extend state of emergency due to Covid-19 surge,Kentucky
4960,How you could win $1 million or a scholarship by getting a COVID-19 vaccine in KY,Kentucky
4961,Do I have to wear a mask to the grocery store in KY? What the new CDC guidance means.,Kentucky
4962,Governor Andy Beshear announces fall COVID-19 guidance for K-12 schools as positivity rate nears 8%,Kentucky
4963,Kentucky Congressman Highlights Importance of COVID Shots,Kentucky
4964,‘He went downhill so fast.’ Dad who lost 15-year-old KY student to COVID warns others,Kentucky
4965,"Kentucky nursing home, jail hit by COVID-19 outbreaks in area with low vaccine rates",Kentucky
4966,893 new cases of COVID-19 reported in Kentucky on Tuesday,Kentucky
4967,KY finds 260 COVID-19 deaths from early days of the pandemic. Senior centers opening.,Kentucky
4968,"1,211 new Kentucky coronavirus cases & 37 deaths. Vaccine eligibility expanded.",Kentucky
4969,Capacity increasing at KY businesses. COVID-19 vaccinations projected to double.,Kentucky
4970,"COVID Watch: A year later, a column comes to an end as coronavirus ebbs in Kentucky",Kentucky
4971,"Gov. Sununu, NH Officials Visit Kentucky to Study COVID Surge",Kentucky
4972,New Covid variant from Japan detected in Kentucky nursing home,Kentucky
4973,"How Many Coronavirus Cases In Ky. Jails? We Don't Know, And State Won't Say",Kentucky
4974,West Virginia exits Big 12/SEC Challenge with a key matchup against Kentucky and star guard Rhyne Howard,Kentucky
4975,"This Is The County In The Cincinnati, OH-KY-IN Metro Area With The Most COVID-19",Kentucky
4976,4 cases of the U.K. coronavirus variant reported in NKY,Kentucky
4977,It’s the seventh-deadliest day of the COVID-19 pandemic in Kentucky with 51 deaths,Kentucky
4978,Kentucky sees biggest Covid-19 surge yet,Kentucky
4979,Kentucky Sen. Rand Paul calls for people to 'resist' CDC as COVID delta variant spreads,Kentucky
4980,Kentucky opening COVID-19 vaccinations to everyone 16 and older starting Monday,Kentucky
4981,Updated data: Kentucky counties with the worst and best COVID vaccination rates,Kentucky
4982,Gov. Andy Beshear: Republicans 'punt on first down' with Kentucky COVID-19 special session,Kentucky
4983,A Year of COVID-19 in Kentucky,Kentucky
4984,KY judge blocks Beshear’s COVID-19 orders at some restaurants and bars,Kentucky
4985,646 new cases of COVID-19 reported in Kentucky on Friday,Kentucky
4986,More school employees die of COVID-19 in Kentucky,Kentucky
4987,Kentucky school boards overwhelmingly keep mask mandates after Republicans repealed statewide directive,Kentucky
4988,Delta variant becomes the dominant COVID strain in Indiana; Kentucky could follow soon,Kentucky
4989,"5 counties in Kentucky listed as critical on COVID-19 map, including 3 in Tri-State",Kentucky
4990,"Booster shots, delta variant: Tracking COVID-19 in Ohio, Kentucky, Indiana",Kentucky
4991,"Increasingly, Lexington doctor sees unvaccinated teachers on oxygen and ventilators",Kentucky
4992,Gov. Beshear says official data now shows COVID-19 cases on the decline in Kentucky,Kentucky
4993,Kentucky Children's Hospital seeing surge in COVID-19 patients,Kentucky
4994,Kentucky AG criticizes governor's handling of COVID crisis,Kentucky
4995,"Coronavirus outbreak in Kentucky nursing home linked to R.1 variant, prompts concern over vaccine impact",Kentucky
4996,The Latest: Kentucky Gov. Reports Record COVID Numbers,Kentucky
4997,"Most KY schools wanted to make masks optional, even as COVID-19 surges. Here’s why.",Kentucky
4998,"With most of Kentucky in COVID-19 red zone, local school districts discuss possible mask mandates",Kentucky
4999,"Kentucky eases COVID capacity limits on businesses, events",Kentucky
5000,Kentucky’s COVID-19 positivity rate jumps above 8% as Omicron variant looms,Kentucky
5001,Kentucky judge blocks Biden COVID-19 vaccine mandate for federal contractors,Kentucky
5002,"While Henderson County's COVID cases fall 27.8%, Kentucky cases see an uptick",Kentucky
5003,Henderson County's COVID cases up 32%; Kentucky cases plummet 12%,Kentucky
5004,"KY records its 10,000th COVID-19 death as month-long decline shows signs of stalling",Kentucky
5005,"Three new COVID deaths, 44 new cases in Henderson County, Green River District reports",Kentucky
5006,How safe is it to gather for Thanksgiving in Louisville? This map measures COVID-19 risk,Kentucky
5007,Beshear authorizes COVID-19 boosters for all Kentucky adults,Kentucky
5008,"Henderson County reports 93 new COVID cases, one death",Kentucky
5009,Health experts brace for what impact Omicron variant will have,Kentucky
5010,Central Ky. school district switches to NTI after rapid increase in COVID-19 cases,Kentucky
5011,WATERS: COVID's unearthing of Kentucky's parents | Columns | thetimestribune.com,Kentucky
5012,University of Kentucky places 24 employees on leave for not complying with COVID-19 policy,Kentucky
5013,Here's what Louisville doctors are saying about the new omicron COVID-19 variant,Kentucky
5014,Northern Kentucky lab processing Tri-State COVID tests amid increased travel,Kentucky
5015,Which Kentucky counties are in the 'red' COVID-19 zone? See if your county is on the list,Kentucky
5016,Reporting error: Some JCPS families sent negative COVID results despite not being tested,Kentucky
5017,"White House coronavirus team will brief governors, Congress on omicron variant this week",Kentucky
5018,"Despite triple-digit new cases, Fayette's COVID average drops - ABC 36 News",Kentucky
5019,Kentucky Army National Guard recognized for work in long term healthcare facilities - ABC 36 News,Kentucky
5020,"Kentucky woman filed fraudulent requests for $70,000 in coronavirus aid, grand jury charges",Kentucky
5021,"The new Miss USA is Elle Smith, a local TV reporter from Kentucky",Kentucky
5022,New Requirements for COVID-19 Vaccination and Masking,Kentucky
5023,Daniel Cameron official Kentucky Attorney General photo featured image.jpg,Kentucky
5024,"This Is The County In The Clarksville, TN-KY Metro Area With The Most COVID-19",Kentucky
5025,Tri-State labs looking for omicron variant as travel restrictions go into effect,Kentucky
5026,"New Albany, Oldham County school districts change indoor masking policies",Kentucky
5027,Ohio spent $56K and counting to keep COVID deaths in nursing homes hidden from public,Kentucky
5028,US panel backs first-of-a-kind COVID-19 pill from Merck,Kentucky
