,Headline,Country
5128,"New covid omicron variant 'not a cause for panic,' Biden says",Louisiana
5129,Settlement Appears Over in Med Students' Vaccine Lawsuit,Louisiana
5130,Billy Napier closes out Louisiana career vs. Appalachian State,Louisiana
5131,Louisiana judges get pay cut after courts collect fewer fines and fees,Louisiana
5132,Cowboys seek first road win vs. Saints since 2009,Louisiana
5133,Louisiana water and sewer systems recommended for $23 million in funding,Louisiana
5134,Baton Rouge- area judge's grandson dies after falling off Pat O'Brien's balcony,Louisiana
5135,"Louisiana hits record COVID-19 cases, hospitalizations | La Dept. of Health",Louisiana
5136,LDAF provides tips for fresh cut Christmas trees,Louisiana
5137,'I am furious with myself': Unvaccinated Covid patient describes the exhausting illness,Louisiana
5138,Louisiana Department of Health announces COVID-19 vaccine clinics for week of August 16-22 | La Dept. of Health,Louisiana
5139,Hurricane Ida And COVID-19 Are Dual Threats In Louisiana And Mississippi,Louisiana
5140,Gov. Edwards Temporarily Reinstates Louisiana's Statewide Mask Mandate as COVID Cases and Hospitalizations Threaten Hospitals' Ability to Serve Communities...,Louisiana
5141,Civil Rights Leader Dr. Harry Blake's Legacy Lives on at Shreveport Health Fair to Support COVID-19 Vaccinations - The Chicago Crusader,Louisiana
5142,Louisiana Department of Health announces COVID-19 testing for week of July 19-25 | La Dept. of Health,Louisiana
5143,Louisiana Department of Health makes third doses of COVID-19 vaccine available for people with moderately to severely compromised immune systems | La Dept. of Health,Louisiana
5144,Louisiana's latest Covid-19 surge features more unvaccinated people in their 30s and 40s,Louisiana
5145,"4th COVID Surge Is Slowing In Louisiana, But Health Experts Say We're 'Not Out Of The Woods'",Louisiana
5146,"With COVID-19 Hospitalizations Dropping to their Lowest Point, Gov. Edwards Signs Updated Public Health Emergency Order Ending Most Restrictions",Louisiana
5147,"Gov. Edwards, LDH update COVID-19 guidance, recommending all Louisianans now wear masks indoors for the duration of Louisiana's fourth COVID surge | La Dept. of Health",Louisiana
5148,"Louisiana sees 'astronomical' number of new Covid-19 cases, governor says",Louisiana
5149,"COVID-19 in Louisiana: Tracking cases, deaths and latest restrictions",Louisiana
5150,Gov. Edwards revises Louisiana’s COVID-19 mask guidance,Louisiana
5151,Louisiana Department of Health announces COVID-19 vaccine clinics for week of July 19-25 | La Dept. of Health,Louisiana
5152,"Gov. Edwards Lifts Louisiana's Mask Mandate Statewide, Except for K-12 Schools",Louisiana
5153,Louisiana Has The Fastest Growing Rate Of Cases of COVID-19 Among Kids,Louisiana
5154,Gov. Edwards Extends Louisiana's Statewide Indoor Mask Mandate for Another Month to Further Slow the Spread of COVID-19 Following the State's Worst Surge of the Pandemic,Louisiana
5155,Louisiana has one of the country's highest COVID-19 rates this week,Louisiana
5156,Louisiana increases community-based locations for COVID-19 treatments | La Dept. of Health,Louisiana
5157,"With COVID-19 out of control, New Orleans forced to take drastic steps | Tammy C. Barney",Louisiana
5158,Delta variant of the novel coronavirus driving up Louisiana's COVID-19 numbers,Louisiana
5159,"Louisiana will increase COVID-19 restrictions on state workers, but questions remain",Louisiana
5160,Federal assistance team arrives at Louisiana hospital to help with an influx of Covid-19 patients,Louisiana
5161,Is another COVID surge in Louisiana possible? Officials worry as state's vaccine rates remain low,Louisiana
5162,Lafayette Parish's COVID cases up 34.9%; Louisiana cases plummet 17.3%,Louisiana
5163,"Louisiana health care workers struggle with strain of COVID-19, hurricane recovery",Louisiana
5164,LDH confirms COVID-19 outbreak connected to wedding in Abbeville | La Dept. of Health,Louisiana
5165,"Sixth child dies in La. from COVID-19 during fourth surge, officials say",Louisiana
5166,"Without testing, Louisiana is in a COVID 'black hole.' Experts predict an increase in coming weeks",Louisiana
5167,Don't Forget: Registration for a Shot At A Million Starts Today in Louisiana | Office of Governor John Bel Edwards,Louisiana
5168,"Vaccines likely prevented 600 COVID deaths among Louisiana seniors, study estimates",Louisiana
5169,COVID-19 Vaccination and Masking Requirements | La Dept. of Health,Louisiana
5170,Louisiana granted $140 million to do COVID-19 testing in schools. Not all schools want the help.,Louisiana
5171,US has 'tools' to combat omicron variant; FDA experts give OK to antiviral pill; judge blocks vaccine mandate: Latest COVID-19 updates,Louisiana
5172,Louisiana Governor looks at attaching financial incentives to COVID-19 vaccine participation,Louisiana
5173,Louisiana Lawmakers Hold Contentious Hearing on COVID-19,Louisiana
5174,"As new COVID strain rages, a look inside a packed Louisiana hospital: 'We haven't had many wins'",Louisiana
5175,"Louisiana Cases Soar as Hospitals Seek Help, Vaccine Debated",Louisiana
5176,What Ida Means for Louisiana's COVID-19 Problem,Louisiana
5177,"Fourth wave eases, but Louisiana hospitals among those concerned with next COVID-19 surge",Louisiana
5178,Many Louisiana residents may need to renew Medicaid benefits as COVID-19 emergency winds down,Louisiana
5179,"As COVID-19 surges, Louisiana has only vaccinated a quarter of its incarcerated youth",Louisiana
5180,Shot For 100 Campaign Expands to Anyone in Louisiana Who Gets COVID Vaccine | Office of Governor John Bel Edwards,Louisiana
5181,"Louisiana may need more COVID restrictions if case growth doesn't slow, health official says",Louisiana
5182,Pfizer COVID-19 vaccine now available to Louisiana residents ages 12 and above | La Dept. of Health,Louisiana
5183,"During A 4th COVID Surge, Louisiana Hospitals Report They've Never Been Busier",Louisiana
5184,"As COVID-19 hospitalizations continue to rise, non-emergency surgeries postponed",Louisiana
5185,"In response to third COVID surge, Louisiana launches COVID Defense | La Dept. of Health",Louisiana
5186,Overwhelmed by COVID-19: A day inside a Louisiana hospital,Louisiana
5187,"Concerning amount of COVID-19 cases in Louisiana schools, children",Louisiana
5188,Nearly 30 fully vaccinated Louisiana residents have died with COVID-19,Louisiana
5189,"Louisiana doctors fight surge in COVID patients and misinformation over vaccines: ""We have two pandemics""",Louisiana
5190,Louisiana prison system is prohibiting outside visitors and family again because of COVID-19,Louisiana
5191,New Louisiana college vaccination incentive campaign announced,Louisiana
5192,Inside Louisiana's battle to control the Delta variant,Louisiana
5193,"Gov. Edwards and the Louisiana Dept. of Health Announce the Shot At A Million Grand Prize $1 Million Dollar Cash Winner and the Final Five $100,000 Scholarship Winners",Louisiana
5194,Inside Louisiana hospital with most Covid-19 patients in state,Louisiana
5195,How door-to-door canvassing became the 'heartbeat' of Louisiana's COVID-19 vaccination campaign,Louisiana
5196,Another youth has died from COVID-19 in Louisiana,Louisiana
5197,How Louisiana prisons have handled COVID-19: 9 Things to Know,Louisiana
5198,Louisiana public schools may allow parents to choose whether a child quarantines after Covid-19 exposure,Louisiana
5199,Health Department confirms two cases of the Brazil COVID-19 variant in Louisiana | La Dept. of Health,Louisiana
5200,"Coronavirus in Louisiana: State reports 943 new cases, 7 new deaths on December 1",Louisiana
5201,St. Landry Parish's COVID cases fall 21.8%; Louisiana cases plummet 42.2%,Louisiana
5202,Louisiana COVID hospitalizations go from highest to lowest among U.S. states,Louisiana
5203,Only 3 percent of children 5-11 in Louisiana have received COVID shots,Louisiana
5204,Louisiana Again Extends 'Shot for $100' Vaccine Incentive,Louisiana
5205,Louisiana suggests coronavirus booster doses for all adults,Louisiana
5206,GOP lawmakers revolt against proposal to require Louisiana students to get COVID vaccines,Louisiana
5207,COVID slowed Louisiana's 'Netflix model' for eliminating hepatitis C. Is there time to catch up?,Louisiana
5208,Louisiana to Receive 148K Coronavirus Vaccine Doses for Kids,Louisiana
5209,"No Omicron variant cases identified in Louisiana, LDH says",Louisiana
5210,Ascension Parish COVID-19 vaccine tracker: 43% of people fully vaccinated,Louisiana
5211,Federal COVID vaccine mandate temporarily halted in Louisiana following lawsuit,Louisiana
5212,LDH Employee Guidance & Resources | La Dept.,Louisiana
5213,Coalition pushes for this COVID-19 change in Louisiana high schools to stay put,Louisiana
5214,Higgins to skip Washington Mardi Gras because of COVID rules,Louisiana
5215,THNOC's Louisiana History Galleries Reopen Since Start Of COVID,Louisiana
5216,Settlement Appears Over in Med Students' Vaccine Lawsuit,Louisiana
5217,Hurricane Ida recovery is slow for Louisiana bayou communities -- and nonprofits need your help,Louisiana
5218,Pediatric death toll now 18 as coronavirus kills another Louisiana child,Louisiana
5219,Another mask mandate in Louisiana? Officials are considering it as COVID overwhelms hospitals,Louisiana
5220,"Louisiana sees 'astronomical' number of new Covid-19 cases, governor says",Louisiana
5221,Cowboys seek first road win vs. Saints since 2009,Louisiana
5222,A 'statewide outbreak' in Louisiana: COVID cases soar as vaccination rates stall,Louisiana
5223,"As new COVID strain rages, a look inside a packed Louisiana hospital: 'We haven't had many wins'",Louisiana
5224,"The delta wave has crested, but Louisiana remains in dangerous territory",Louisiana
5225,Louisiana teacher pay trails most of the region; governor has vowed to end the gap,Louisiana
5226,"Delta Is Now The Dominant Coronavirus Variant In Louisiana, Cases On The Rise",Louisiana
5227,Louisiana COVID numbers: State surpasses 500K suspected cases as hospitalizations hit 779,Louisiana
5228,"Louisiana extends mask mandate; more unvaccinated pregnant women, unborn babies are dying of COVID",Louisiana
5229,"Vaccines likely prevented 600 COVID deaths among Louisiana seniors, study estimates",Louisiana
5230,"Louisiana Governor Ends Mask Mandate, Except at Some Schools",Louisiana
5231,Hurricane Ida And COVID-19 Are Dual Threats In Louisiana And Mississippi,Louisiana
5232,"Louisiana may need more COVID restrictions if case growth doesn't slow, health official says",Louisiana
5233,"Hurricanes, floods, freezes: the Louisiana city battling Covid amid chaos",Louisiana
5234,"As school starts, more students have COVID in Louisiana schools than last year, new data shows",Louisiana
5235,"Fourth wave eases, but Louisiana hospitals among those concerned with next COVID-19 surge",Louisiana
5236,Could Louisiana's coronavirus rules be loosened next week? John Bel Edwards hints at changes,Louisiana
5237,Is another COVID surge in Louisiana possible? Officials worry as state's vaccine rates remain low,Louisiana
5238,"New COVID variant detected in Louisiana; it's not an imminent threat, health officials say",Louisiana
5239,'I am furious with myself': Unvaccinated Covid patient describes the exhausting illness,Louisiana
5240,"COVID in Louisiana schools: As students return to campuses, infection rates are worse than ever",Louisiana
5241,Nearly all COVID rules have been loosened in Louisiana; see what John Bel Edwards relaxed,Louisiana
5242,First cases of COVID Lambda variant reported in North Louisiana,Louisiana
5243,"When delta strikes: Latest coronavirus surges grow faster, hit record heights in Louisiana, Florida",Louisiana
5244,"COVID in Louisiana shows consequences of Delta variant, low vaccination rate",Louisiana
5245,"Without testing, Louisiana is in a COVID 'black hole.' Experts predict an increase in coming weeks",Louisiana
5246,Inside Louisiana's battle to control the Delta variant,Louisiana
5247,An ICU Nurse Made An Emotional Appeal For People In Louisiana To Get Vaccinated,Louisiana
5248,Another virus surge brings more misery to Louisiana hospital,Louisiana
5249,Louisiana detects first cases of COVID strain fueling spread in India; here's what officials say,Louisiana
5250,"'Spreading like wildfire': Rural Louisiana, with lowest vaccination rates, confronts Delta surge",Louisiana
5251,First Delta variant COVID case in New Orleans region confirmed; dozen more in Louisiana,Louisiana
5252,"Baby younger than 1 dies from COVID in Louisiana, officials say; 'this news is heartbreaking'",Louisiana
5253,'Everybody knew somebody that died': Louisiana's small towns suffered most in fourth wave,Louisiana
5254,Gov. John Bel Edwards recommends mask-wearing indoors in Louisiana to stem COVID surge,Louisiana
5255,"Louisiana leads U.S. by new COVID cases, while Arkansas has record hospitalizations as delta variant continues to spread",Louisiana
5256,Louisiana lawmakers hold contentious hearing on COVID-19,Louisiana
